,date,UNH,overlap,JNJ,PFE,TMO,ABT,ABBV,LLY,DHR,MRK,MDT
807,2019-04-04,41.0,,23.0,16.0,16.0,58.0,6.0,7.0,29.0,12.0,72.0
808,2019-04-05,36.0,,21.0,17.0,17.0,45.0,16.0,53.0,31.0,10.0,51.0
809,2019-04-06,26.0,1.0,8.0,5.0,21.0,61.0,2.0,36.0,36.0,8.0,40.0
810,2019-04-07,28.0,1.0,3.0,13.0,16.0,41.0,0.0,28.0,40.0,11.0,35.0
811,2019-04-08,44.0,1.0,21.0,18.0,34.0,72.0,20.0,57.0,48.0,8.0,64.0
812,2019-04-09,38.0,1.0,11.0,16.0,29.0,55.0,10.0,32.0,69.0,10.0,69.0
813,2019-04-10,36.0,1.0,11.0,16.0,31.0,75.0,16.0,37.0,63.0,15.0,63.0
814,2019-04-11,48.0,1.0,22.0,13.0,24.0,49.0,16.0,38.0,57.0,13.0,52.0
815,2019-04-12,68.0,1.0,21.0,16.0,21.0,71.0,14.0,47.0,61.0,8.0,72.0
816,2019-04-13,34.0,1.0,6.0,7.0,19.0,73.0,6.0,34.0,22.0,10.0,29.0
817,2019-04-14,26.0,1.0,9.0,5.0,7.0,60.0,0.0,44.0,17.0,7.0,43.0
818,2019-04-15,64.0,1.0,19.0,13.0,19.0,67.0,13.0,44.0,58.0,13.0,48.0
819,2019-04-16,100.0,1.0,30.0,22.0,21.0,64.0,12.0,13.0,67.0,18.0,56.0
820,2019-04-17,76.0,1.0,15.0,18.0,15.0,59.0,21.0,32.0,64.0,16.0,79.0
821,2019-04-18,74.0,1.0,20.0,32.0,26.0,56.0,16.0,44.0,55.0,11.0,47.0
822,2019-04-19,36.0,1.0,13.0,16.0,12.0,46.0,16.0,30.0,51.0,9.0,64.0
823,2019-04-20,18.0,1.0,5.0,8.0,12.0,66.0,8.0,14.0,26.0,10.0,40.0
824,2019-04-21,26.0,1.0,4.0,2.0,16.0,55.0,2.0,44.0,27.0,4.0,27.0
825,2019-04-22,52.0,1.0,23.0,20.0,34.0,63.0,20.0,34.0,31.0,14.0,51.0
826,2019-04-23,52.0,1.0,15.0,14.0,17.0,50.0,16.0,25.0,55.0,12.0,70.0
827,2019-04-24,46.0,1.0,15.0,26.0,29.0,55.0,20.0,40.0,37.0,16.0,66.0
828,2019-04-25,60.0,1.0,23.0,16.0,27.0,59.0,24.0,40.0,44.0,13.0,70.0
829,2019-04-26,50.0,1.0,16.0,24.0,32.0,60.0,23.0,30.0,45.0,10.0,73.0
830,2019-04-27,22.0,1.0,6.0,10.0,15.0,49.0,2.0,36.0,31.0,7.0,29.0
831,2019-04-28,18.0,1.0,3.0,7.0,24.0,57.0,4.0,15.0,27.0,8.0,37.0
832,2019-04-29,44.0,1.0,20.0,22.0,26.0,59.0,23.0,30.0,61.0,15.0,62.0
833,2019-04-30,56.0,1.0,11.0,32.0,23.0,88.0,26.0,44.0,60.0,18.0,79.0
834,2019-05-01,58.0,1.0,23.0,14.0,20.0,66.0,8.0,62.0,58.0,13.0,54.0
835,2019-05-02,46.0,1.0,19.0,13.0,34.0,63.0,12.0,29.0,56.0,8.0,78.0
836,2019-05-03,38.0,1.0,12.0,22.0,35.0,70.0,8.0,30.0,73.0,11.0,70.0
837,2019-05-04,28.0,1.0,4.0,13.0,15.0,53.0,3.0,45.0,46.0,7.0,42.0
838,2019-05-05,16.0,1.0,5.0,12.0,16.0,62.0,10.0,11.0,22.0,6.0,22.0
839,2019-05-06,37.0,1.0,16.0,24.0,27.0,57.0,14.0,44.0,52.0,12.0,54.0
840,2019-05-07,58.0,1.0,11.0,28.0,20.0,55.0,10.0,39.0,44.0,10.0,67.0
841,2019-05-08,31.0,1.0,17.0,21.0,38.0,45.0,16.0,38.0,71.0,15.0,80.0
842,2019-05-09,37.0,1.0,15.0,16.0,32.0,65.0,12.0,34.0,35.0,9.0,62.0
843,2019-05-10,32.0,1.0,16.0,15.0,23.0,67.0,6.0,40.0,50.0,11.0,67.0
844,2019-05-11,21.0,1.0,5.0,12.0,20.0,57.0,2.0,22.0,42.0,9.0,45.0
845,2019-05-12,23.0,1.0,10.0,8.0,29.0,74.0,2.0,44.0,23.0,10.0,31.0
846,2019-05-13,27.0,1.0,15.0,22.0,29.0,60.0,10.0,49.0,67.0,15.0,56.0
847,2019-05-14,36.0,1.0,12.0,19.0,23.0,63.0,4.0,24.0,40.0,12.0,67.0
848,2019-05-15,43.0,1.0,12.0,18.0,28.0,67.0,11.0,31.0,38.0,9.0,64.0
849,2019-05-16,30.0,1.0,15.0,19.0,26.0,54.0,24.0,41.0,59.0,12.0,62.0
850,2019-05-17,42.0,1.0,19.0,21.0,24.0,61.0,6.0,23.0,58.0,9.0,60.0
851,2019-05-18,22.0,1.0,8.0,4.0,20.0,63.0,6.0,29.0,27.0,7.0,34.0
852,2019-05-19,22.0,1.0,8.0,8.0,21.0,51.0,0.0,34.0,37.0,5.0,27.0
853,2019-05-20,44.0,1.0,22.0,19.0,32.0,60.0,6.0,27.0,41.0,8.0,65.0
854,2019-05-21,33.0,1.0,16.0,11.0,24.0,65.0,12.0,48.0,51.0,11.0,82.0
855,2019-05-22,22.0,1.0,16.0,15.0,27.0,58.0,10.0,35.0,52.0,13.0,60.0
856,2019-05-23,34.0,1.0,18.0,12.0,22.0,61.0,6.0,46.0,34.0,8.0,89.0
857,2019-05-24,31.0,1.0,21.0,17.0,30.0,63.0,8.0,20.0,30.0,10.0,73.0
858,2019-05-25,16.0,1.0,5.0,8.0,23.0,40.0,8.0,33.0,26.0,4.0,34.0
859,2019-05-26,12.0,1.0,8.0,7.0,25.0,56.0,4.0,43.0,26.0,8.0,36.0
860,2019-05-27,18.0,1.0,9.0,11.0,26.0,64.0,3.0,30.0,29.0,5.0,52.0
861,2019-05-28,40.0,1.0,22.0,23.0,22.0,62.0,9.0,50.0,65.0,10.0,67.0
862,2019-05-29,32.0,1.0,34.0,22.0,24.0,68.0,10.0,37.0,40.0,9.0,67.0
863,2019-05-30,30.0,1.0,29.0,24.0,29.0,49.0,14.0,42.0,58.0,9.0,65.0
864,2019-05-31,26.0,1.0,12.0,21.0,26.0,52.0,11.0,20.0,45.0,6.0,50.0
865,2019-06-01,5.0,1.0,8.0,5.0,16.0,62.0,9.0,40.0,23.0,8.0,31.0
866,2019-06-02,16.0,1.0,4.0,5.0,19.0,61.0,5.0,38.0,17.0,8.0,31.0
867,2019-06-03,30.0,1.0,15.0,20.0,21.0,47.0,15.0,38.0,33.0,6.0,71.0
868,2019-06-04,28.0,1.0,23.0,18.0,8.0,52.0,15.0,52.0,56.0,5.0,77.0
869,2019-06-05,35.0,1.0,14.0,19.0,24.0,56.0,6.0,16.0,42.0,8.0,64.0
870,2019-06-06,36.0,1.0,15.0,19.0,17.0,63.0,14.0,34.0,48.0,8.0,64.0
871,2019-06-07,27.0,1.0,23.0,17.0,26.0,48.0,3.0,39.0,46.0,8.0,49.0
872,2019-06-08,12.0,1.0,8.0,7.0,18.0,48.0,4.0,24.0,28.0,8.0,30.0
873,2019-06-09,15.0,1.0,7.0,8.0,18.0,53.0,4.0,32.0,20.0,5.0,33.0
874,2019-06-10,30.0,1.0,19.0,21.0,29.0,51.0,3.0,30.0,70.0,12.0,79.0
875,2019-06-11,30.0,1.0,21.0,18.0,30.0,70.0,14.0,43.0,78.0,10.0,82.0
876,2019-06-12,20.0,1.0,16.0,27.0,33.0,58.0,2.0,46.0,53.0,7.0,86.0
877,2019-06-13,30.0,1.0,14.0,17.0,44.0,60.0,8.0,37.0,70.0,20.0,54.0
878,2019-06-14,14.0,1.0,15.0,22.0,37.0,58.0,4.0,36.0,41.0,10.0,60.0
879,2019-06-15,18.0,1.0,4.0,8.0,23.0,48.0,6.0,28.0,36.0,8.0,34.0
880,2019-06-16,17.0,1.0,2.0,4.0,30.0,52.0,2.0,25.0,36.0,10.0,22.0
881,2019-06-17,22.0,1.0,15.0,20.0,68.0,68.0,16.0,42.0,66.0,13.0,72.0
882,2019-06-18,28.0,1.0,15.0,27.0,44.0,74.0,10.0,28.0,61.0,14.0,70.0
883,2019-06-19,32.0,1.0,12.0,23.0,46.0,51.0,6.0,40.0,67.0,10.0,55.0
884,2019-06-20,36.0,1.0,16.0,21.0,39.0,54.0,11.0,23.0,56.0,14.0,68.0
885,2019-06-21,18.0,1.0,11.0,19.0,46.0,60.0,4.0,34.0,45.0,14.0,52.0
886,2019-06-22,12.0,1.0,6.0,19.0,22.0,43.0,2.0,11.0,33.0,10.0,23.0
887,2019-06-23,14.0,1.0,5.0,10.0,25.0,48.0,2.0,31.0,22.0,9.0,32.0
888,2019-06-24,31.0,1.0,20.0,14.0,54.0,63.0,14.0,34.0,82.0,7.0,49.0
889,2019-06-25,18.0,1.0,20.0,15.0,24.0,53.0,100.0,26.0,44.0,13.0,61.0
890,2019-06-26,28.0,1.0,25.0,29.0,34.0,63.0,64.0,54.0,43.0,11.0,82.0
891,2019-06-27,34.0,1.0,15.0,24.0,46.0,49.0,43.0,54.0,44.0,12.0,62.0
892,2019-06-28,27.0,1.0,11.0,21.0,27.0,73.0,32.0,51.0,43.0,16.0,37.0
893,2019-06-29,14.0,1.0,4.0,9.0,22.0,48.0,20.0,30.0,48.0,7.0,24.0
894,2019-06-30,18.0,1.0,6.0,7.0,27.0,52.0,8.0,28.0,20.0,6.0,26.0
895,2019-07-01,30.0,1.0,20.0,24.0,29.0,46.0,52.0,22.0,74.0,14.0,69.0
896,2019-07-02,22.0,1.0,16.0,29.0,60.0,66.0,32.0,44.0,66.0,11.0,64.0
897,2019-07-03,18.0,1.0,13.0,24.0,30.0,63.0,31.0,29.0,52.0,10.0,67.0
898,2019-07-04,14.0,1.0,7.0,18.0,33.0,50.0,14.0,17.0,39.0,9.0,51.0
899,2019-07-05,12.0,1.0,11.0,18.0,38.0,69.0,29.0,32.0,35.0,8.0,43.0
900,2019-07-06,12.0,1.0,5.0,2.0,22.0,51.0,11.0,32.0,27.0,8.0,43.0
901,2019-07-07,12.0,1.0,5.0,4.0,25.0,52.0,3.0,33.0,27.0,5.0,30.0
902,2019-07-08,24.0,1.0,18.0,16.0,41.0,51.0,12.0,53.0,77.0,11.0,74.0
903,2019-07-09,27.0,1.0,13.0,16.0,35.0,57.0,34.0,41.0,56.0,14.0,71.0
904,2019-07-10,34.0,1.0,16.0,14.0,42.0,59.0,36.0,20.0,60.0,8.0,60.0
905,2019-07-11,44.0,1.0,14.0,28.0,37.0,59.0,20.0,31.0,69.0,12.0,65.0
906,2019-07-12,47.0,1.0,36.0,27.0,38.0,67.0,18.0,59.0,46.0,18.0,71.0
907,2019-07-13,14.0,1.0,16.0,9.0,30.0,67.0,9.0,30.0,21.0,5.0,45.0
908,2019-07-14,16.0,1.0,6.0,5.0,24.0,59.0,7.0,16.0,38.0,7.0,22.0
909,2019-07-15,36.0,1.0,26.0,21.0,34.0,59.0,24.0,44.0,63.0,22.0,71.0
910,2019-07-16,27.0,,35.0,16.0,38.0,60.0,6.0,33.0,63.0,34.0,93.0
911,2019-07-17,26.0,,19.0,11.0,31.0,76.0,25.0,33.0,90.0,9.0,60.0
912,2019-07-18,51.0,,17.0,11.0,22.0,56.0,13.0,34.0,57.0,7.0,54.0
913,2019-07-19,30.0,,18.0,13.0,45.0,46.0,23.0,30.0,50.0,10.0,68.0
914,2019-07-20,13.0,,17.0,4.0,36.0,59.0,0.0,39.0,10.0,7.0,24.0
915,2019-07-21,21.0,,4.0,9.0,29.0,60.0,4.0,39.0,35.0,7.0,32.0
916,2019-07-22,32.0,,21.0,11.0,27.0,71.0,22.0,45.0,56.0,16.0,67.0
917,2019-07-23,21.0,,23.0,14.0,35.0,63.0,25.0,67.0,39.0,8.0,67.0
918,2019-07-24,26.0,,24.0,29.0,24.0,61.0,13.0,46.0,62.0,10.0,71.0
919,2019-07-25,23.0,,24.0,8.0,34.0,63.0,29.0,35.0,76.0,10.0,50.0
920,2019-07-26,24.0,,22.0,13.0,39.0,64.0,50.0,23.0,54.0,10.0,32.0
921,2019-07-27,16.0,,8.0,15.0,29.0,56.0,7.0,26.0,20.0,5.0,40.0
922,2019-07-28,22.0,,6.0,9.0,18.0,56.0,11.0,19.0,30.0,5.0,26.0
923,2019-07-29,41.0,,12.0,22.0,39.0,58.0,25.0,6.0,60.0,10.0,65.0
924,2019-07-30,35.0,,17.0,29.0,39.0,68.0,29.0,17.0,79.0,23.0,65.0
925,2019-07-31,17.0,,11.0,31.0,25.0,61.0,38.0,17.0,83.0,9.0,56.0
926,2019-08-01,31.0,,11.0,14.0,37.0,45.0,13.0,17.0,65.0,6.0,65.0
927,2019-08-02,25.0,,12.0,22.0,31.0,54.0,13.0,42.0,91.0,16.0,71.0
928,2019-08-03,10.0,,10.0,5.0,24.0,54.0,4.0,13.0,35.0,0.0,32.0
929,2019-08-04,13.0,,6.0,4.0,9.0,71.0,0.0,13.0,15.0,4.0,22.0
930,2019-08-05,23.0,,15.0,11.0,27.0,44.0,16.0,23.0,70.0,6.0,56.0
931,2019-08-06,29.0,,18.0,24.0,39.0,70.0,38.0,39.0,64.0,6.0,44.0
932,2019-08-07,32.0,,12.0,24.0,37.0,71.0,19.0,28.0,78.0,8.0,65.0
933,2019-08-08,31.0,,14.0,19.0,37.0,58.0,9.0,28.0,39.0,13.0,42.0
934,2019-08-09,24.0,,10.0,11.0,26.0,52.0,19.0,11.0,62.0,8.0,40.0
935,2019-08-10,11.0,,9.0,7.0,29.0,48.0,18.0,39.0,40.0,8.0,35.0
936,2019-08-11,29.0,,6.0,7.0,18.0,49.0,0.0,38.0,25.0,4.0,26.0
937,2019-08-12,30.0,,12.0,23.0,33.0,63.0,22.0,28.0,56.0,14.0,64.0
938,2019-08-13,25.0,,14.0,31.0,21.0,51.0,25.0,33.0,59.0,14.0,54.0
939,2019-08-14,27.0,,19.0,15.0,35.0,75.0,33.0,43.0,82.0,8.0,44.0
940,2019-08-15,23.0,,14.0,21.0,43.0,67.0,19.0,46.0,66.0,8.0,57.0
941,2019-08-16,21.0,,14.0,31.0,26.0,46.0,26.0,23.0,36.0,10.0,52.0
942,2019-08-17,13.0,,6.0,11.0,13.0,59.0,18.0,38.0,40.0,1.0,52.0
943,2019-08-18,25.0,,4.0,4.0,28.0,55.0,7.0,19.0,53.0,8.0,55.0
944,2019-08-19,31.0,,15.0,20.0,60.0,75.0,12.0,49.0,84.0,3.0,72.0
945,2019-08-20,41.0,,13.0,22.0,51.0,53.0,40.0,6.0,30.0,6.0,92.0
946,2019-08-21,35.0,,12.0,19.0,49.0,51.0,31.0,33.0,76.0,10.0,72.0
947,2019-08-22,52.0,,19.0,14.0,57.0,74.0,15.0,39.0,59.0,9.0,59.0
948,2019-08-23,31.0,,19.0,19.0,32.0,48.0,26.0,46.0,92.0,17.0,66.0
949,2019-08-24,39.0,,9.0,9.0,33.0,67.0,11.0,26.0,20.0,6.0,44.0
950,2019-08-25,44.0,,4.0,5.0,24.0,51.0,7.0,51.0,25.0,4.0,29.0
951,2019-08-26,56.0,,42.0,19.0,62.0,78.0,28.0,11.0,42.0,11.0,83.0
952,2019-08-27,69.0,,72.0,26.0,41.0,70.0,6.0,33.0,70.0,9.0,67.0
953,2019-08-28,63.0,,22.0,21.0,47.0,45.0,9.0,33.0,70.0,10.0,76.0
954,2019-08-29,51.0,,30.0,8.0,47.0,59.0,12.0,27.0,34.0,9.0,60.0
955,2019-08-30,41.0,,17.0,23.0,32.0,59.0,15.0,16.0,42.0,15.0,69.0
956,2019-08-31,24.0,,7.0,10.0,21.0,58.0,7.0,31.0,38.0,6.0,37.0
957,2019-09-01,25.0,,12.0,8.0,33.0,47.0,0.0,48.0,28.0,6.0,30.0
958,2019-09-02,28.0,,10.0,20.0,67.0,59.0,9.0,33.0,34.0,9.0,38.0
959,2019-09-03,60.0,,10.0,12.0,74.0,46.0,18.0,0.0,60.0,12.0,53.0
960,2019-09-04,39.0,,13.0,18.0,100.0,71.0,17.0,26.0,63.0,12.0,64.0
961,2019-09-05,39.0,,21.0,19.0,89.0,67.0,41.0,26.0,48.0,14.0,67.0
962,2019-09-06,36.0,,19.0,18.0,97.0,50.0,21.0,6.0,50.0,10.0,58.0
963,2019-09-07,35.0,,7.0,7.0,57.0,52.0,3.0,49.0,33.0,10.0,27.0
964,2019-09-08,28.0,,7.0,9.0,60.0,67.0,3.0,18.0,33.0,9.0,22.0
965,2019-09-09,38.0,,15.0,15.0,80.0,55.0,12.0,16.0,68.0,12.0,71.0
966,2019-09-10,41.0,,20.0,13.0,62.0,67.0,17.0,47.0,71.0,16.0,81.0
967,2019-09-11,37.0,,22.0,26.0,54.0,66.0,12.0,21.0,68.0,16.0,81.0
968,2019-09-12,50.0,,15.0,19.0,58.0,55.0,24.0,11.0,48.0,14.0,77.0
969,2019-09-13,23.0,,13.0,20.0,54.0,57.0,21.0,33.0,54.0,11.0,80.0
970,2019-09-14,36.0,,12.0,9.0,23.0,48.0,3.0,31.0,24.0,4.0,52.0
971,2019-09-15,30.0,,3.0,10.0,21.0,41.0,0.0,36.0,37.0,8.0,35.0
972,2019-09-16,49.0,,15.0,24.0,32.0,69.0,15.0,31.0,60.0,10.0,64.0
973,2019-09-17,48.0,,18.0,25.0,46.0,56.0,26.0,51.0,51.0,9.0,80.0
974,2019-09-18,41.0,,13.0,13.0,39.0,67.0,17.0,26.0,64.0,12.0,40.0
975,2019-09-19,43.0,,15.0,31.0,40.0,55.0,15.0,21.0,61.0,9.0,83.0
976,2019-09-20,31.0,,13.0,17.0,49.0,56.0,9.0,16.0,71.0,7.0,72.0
977,2019-09-21,40.0,,10.0,5.0,35.0,62.0,7.0,18.0,9.0,7.0,27.0
978,2019-09-22,28.0,,5.0,8.0,34.0,59.0,7.0,18.0,23.0,6.0,22.0
979,2019-09-23,40.0,,11.0,10.0,51.0,52.0,12.0,21.0,75.0,20.0,70.0
980,2019-09-24,45.0,,15.0,12.0,30.0,41.0,20.0,31.0,36.0,9.0,68.0
981,2019-09-25,40.0,,23.0,26.0,49.0,63.0,17.0,31.0,50.0,9.0,39.0
982,2019-09-26,53.0,,14.0,18.0,49.0,69.0,27.0,11.0,49.0,10.0,77.0
983,2019-09-27,44.0,,19.0,9.0,37.0,86.0,30.0,33.0,38.0,14.0,63.0
984,2019-09-28,27.0,,0.0,10.0,27.0,62.0,7.0,36.0,33.0,8.0,42.0
985,2019-09-29,30.0,,4.0,10.0,31.0,64.0,0.0,12.0,45.0,10.0,32.0
986,2019-09-30,46.0,,15.0,12.0,42.0,54.0,24.0,11.0,48.0,13.0,64.0
987,2019-10-01,39.0,,16.0,15.0,41.0,63.0,6.0,21.0,36.0,8.0,63.0
988,2019-10-02,46.0,,24.0,19.0,44.0,56.0,9.0,16.0,62.0,12.0,63.0
989,2019-10-03,30.0,,16.0,22.0,36.0,55.0,18.0,32.0,41.0,10.0,67.0
990,2019-10-04,47.0,,12.0,9.0,42.0,60.0,22.0,33.0,67.0,10.0,81.0
991,2019-10-05,57.0,,6.0,3.0,33.0,41.0,10.0,18.0,24.0,7.0,27.0
992,2019-10-06,35.0,,5.0,2.0,38.0,57.0,7.0,41.0,49.0,12.0,22.0
993,2019-10-07,53.0,,20.0,21.0,40.0,56.0,18.0,16.0,68.0,11.0,63.0
994,2019-10-08,42.0,,8.0,12.0,36.0,60.0,9.0,26.0,52.0,14.0,67.0
995,2019-10-09,42.0,,33.0,21.0,47.0,60.0,18.0,32.0,65.0,13.0,65.0
996,2019-10-10,42.0,,16.0,31.0,31.0,62.0,26.0,21.0,44.0,5.0,86.0
997,2019-10-11,24.0,,23.0,17.0,37.0,57.0,15.0,27.0,58.0,16.0,66.0
998,2019-10-12,33.0,,6.0,7.0,56.0,63.0,7.0,24.0,32.0,2.0,42.0
999,2019-10-13,28.0,,10.0,12.0,35.0,57.0,3.0,36.0,23.0,5.0,32.0
1000,2019-10-14,22.0,,14.0,19.0,33.0,51.0,18.0,26.0,73.0,10.0,69.0
1001,2019-10-15,61.0,,27.0,19.0,45.0,41.0,26.0,21.0,55.0,6.0,58.0
1002,2019-10-16,47.0,,19.0,9.0,30.0,71.0,15.0,42.0,72.0,12.0,51.0
1003,2019-10-17,43.0,,22.0,10.0,23.0,63.0,18.0,42.0,56.0,6.0,89.0
1004,2019-10-18,33.0,,43.0,23.0,29.0,65.0,34.0,16.0,63.0,12.0,78.0
1005,2019-10-19,32.0,,14.0,10.0,65.0,58.0,0.0,0.0,37.0,2.0,27.0
1006,2019-10-20,29.0,,12.0,2.0,32.0,55.0,0.0,23.0,37.0,5.0,36.0
1007,2019-10-21,33.0,,41.0,29.0,36.0,55.0,17.0,31.0,85.0,9.0,66.0
1008,2019-10-22,32.0,,22.0,17.0,41.0,70.0,19.0,40.0,45.0,15.0,79.0
1009,2019-10-23,28.0,,26.0,15.0,46.0,57.0,6.0,47.0,55.0,6.0,75.0
1010,2019-10-24,40.0,,22.0,26.0,46.0,62.0,15.0,21.0,47.0,8.0,55.0
1011,2019-10-25,36.0,,19.0,26.0,30.0,58.0,24.0,54.0,58.0,13.0,62.0
1012,2019-10-26,36.0,,6.0,10.0,83.0,67.0,3.0,6.0,33.0,5.0,35.0
1013,2019-10-27,31.0,,11.0,7.0,28.0,71.0,3.0,23.0,36.0,6.0,29.0
1014,2019-10-28,37.0,,17.0,23.0,32.0,53.0,20.0,41.0,59.0,11.0,65.0
1015,2019-10-29,44.0,,24.0,37.0,21.0,72.0,26.0,42.0,43.0,9.0,53.0
1016,2019-10-30,34.0,,30.0,26.0,39.0,56.0,26.0,21.0,43.0,19.0,52.0
1017,2019-10-31,24.0,,24.0,15.0,28.0,46.0,21.0,38.0,61.0,12.0,65.0
1018,2019-11-01,30.0,,21.0,23.0,36.0,75.0,34.0,28.0,50.0,7.0,64.0
1019,2019-11-02,58.0,,14.0,18.0,56.0,41.0,3.0,35.0,13.0,12.0,23.0
1020,2019-11-03,27.0,,10.0,8.0,10.0,60.0,23.0,29.0,36.0,5.0,31.0
1021,2019-11-04,57.0,,17.0,19.0,41.0,72.0,23.0,26.0,68.0,12.0,60.0
1022,2019-11-05,46.0,,19.0,26.0,32.0,76.0,23.0,21.0,99.0,13.0,60.0
1023,2019-11-06,29.0,,12.0,26.0,23.0,63.0,23.0,46.0,75.0,14.0,59.0
1024,2019-11-07,42.0,,19.0,17.0,34.0,68.0,20.0,46.0,79.0,11.0,68.0
1025,2019-11-08,36.0,,14.0,12.0,33.0,56.0,42.0,21.0,70.0,15.0,42.0
1026,2019-11-09,29.0,,5.0,100.0,22.0,62.0,10.0,29.0,27.0,4.0,29.0
1027,2019-11-10,34.0,,9.0,10.0,14.0,50.0,3.0,28.0,13.0,13.0,33.0
1028,2019-11-11,40.0,,17.0,15.0,23.0,75.0,14.0,16.0,47.0,2.0,60.0
1029,2019-11-12,35.0,,14.0,20.0,32.0,74.0,49.0,31.0,78.0,6.0,61.0
1030,2019-11-13,36.0,,14.0,37.0,26.0,67.0,34.0,10.0,50.0,12.0,42.0
1031,2019-11-14,33.0,,27.0,21.0,30.0,71.0,14.0,45.0,62.0,7.0,39.0
1032,2019-11-15,43.0,,21.0,18.0,43.0,71.0,36.0,21.0,42.0,15.0,42.0
1033,2019-11-16,43.0,,12.0,10.0,27.0,56.0,10.0,18.0,14.0,14.0,35.0
1034,2019-11-17,41.0,,13.0,15.0,20.0,72.0,7.0,36.0,54.0,6.0,24.0
1035,2019-11-18,66.0,,14.0,16.0,25.0,69.0,31.0,31.0,66.0,11.0,76.0
1036,2019-11-19,38.0,,14.0,27.0,30.0,66.0,20.0,21.0,58.0,8.0,74.0
1037,2019-11-20,41.0,,18.0,22.0,18.0,53.0,15.0,26.0,81.0,11.0,65.0
1038,2019-11-21,44.0,,21.0,24.0,30.0,66.0,26.0,26.0,64.0,5.0,51.0
1039,2019-11-22,42.0,,16.0,29.0,15.0,57.0,6.0,27.0,71.0,11.0,53.0
1040,2019-11-23,55.0,,6.0,7.0,18.0,69.0,7.0,29.0,18.0,3.0,38.0
1041,2019-11-24,44.0,,1.0,8.0,14.0,48.0,3.0,17.0,18.0,7.0,28.0
1042,2019-11-25,49.0,,17.0,20.0,23.0,62.0,20.0,31.0,51.0,11.0,75.0
1043,2019-11-26,29.0,,12.0,13.0,23.0,68.0,17.0,16.0,40.0,11.0,50.0
1044,2019-11-27,22.0,,17.0,17.0,18.0,63.0,14.0,21.0,55.0,9.0,42.0
1045,2019-11-28,16.0,,5.0,21.0,11.0,76.0,0.0,26.0,24.0,4.0,63.0
1046,2019-11-29,21.0,,9.0,8.0,28.0,61.0,6.0,16.0,17.0,8.0,62.0
1047,2019-11-30,14.0,,1.0,10.0,18.0,78.0,3.0,18.0,18.0,5.0,36.0
1048,2019-12-01,22.0,,6.0,5.0,17.0,65.0,13.0,11.0,51.0,7.0,64.0
1049,2019-12-02,46.0,,13.0,10.0,38.0,82.0,14.0,20.0,73.0,10.0,48.0
1050,2019-12-03,39.0,,17.0,22.0,25.0,63.0,9.0,31.0,36.0,10.0,36.0
1051,2019-12-04,40.0,,17.0,23.0,41.0,52.0,14.0,11.0,75.0,10.0,75.0
1052,2019-12-05,40.0,,15.0,3.0,25.0,50.0,12.0,31.0,48.0,9.0,56.0
1053,2019-12-06,47.0,,7.0,20.0,17.0,59.0,15.0,16.0,75.0,9.0,45.0
1054,2019-12-07,28.0,,6.0,10.0,23.0,54.0,10.0,18.0,23.0,2.0,35.0
1055,2019-12-08,16.0,,6.0,7.0,22.0,63.0,3.0,18.0,14.0,6.0,35.0
1056,2019-12-09,39.0,,17.0,12.0,31.0,53.0,32.0,16.0,88.0,6.0,56.0
1057,2019-12-10,30.0,,19.0,28.0,24.0,55.0,27.0,26.0,73.0,6.0,57.0
1058,2019-12-11,36.0,,14.0,22.0,20.0,65.0,29.0,21.0,71.0,11.0,55.0
1059,2019-12-12,30.0,,22.0,33.0,16.0,63.0,12.0,11.0,80.0,14.0,43.0
1060,2019-12-13,35.0,,13.0,26.0,30.0,50.0,9.0,33.0,88.0,10.0,45.0
1061,2019-12-14,19.0,,5.0,3.0,22.0,66.0,7.0,12.0,28.0,6.0,35.0
1062,2019-12-15,30.0,,1.0,11.0,22.0,71.0,6.0,17.0,57.0,4.0,5.0
1063,2019-12-16,38.0,,9.0,25.0,29.0,56.0,18.0,31.0,40.0,13.0,51.0
1064,2019-12-17,29.0,,20.0,28.0,22.0,51.0,18.0,42.0,48.0,11.0,39.0
1065,2019-12-18,26.0,,19.0,23.0,28.0,55.0,3.0,36.0,71.0,6.0,53.0
1066,2019-12-19,27.0,,19.0,20.0,7.0,72.0,15.0,33.0,49.0,10.0,56.0
1067,2019-12-20,28.0,,20.0,18.0,29.0,88.0,25.0,40.0,60.0,6.0,37.0
1068,2019-12-21,12.0,,6.0,12.0,21.0,56.0,3.0,18.0,23.0,11.0,10.0
1069,2019-12-22,12.0,,5.0,10.0,18.0,44.0,3.0,24.0,14.0,7.0,22.0
1070,2019-12-23,18.0,,15.0,19.0,19.0,49.0,44.0,39.0,86.0,13.0,35.0
1071,2019-12-24,14.0,,12.0,17.0,23.0,38.0,20.0,12.0,70.0,13.0,40.0
1072,2019-12-25,10.0,,2.0,13.0,20.0,56.0,0.0,19.0,35.0,8.0,22.0
1073,2019-12-26,13.0,,12.0,15.0,41.0,63.0,19.0,46.0,40.0,8.0,43.0
1074,2019-12-27,20.0,,9.0,22.0,19.0,60.0,3.0,34.0,74.0,10.0,37.0
1075,2019-12-28,19.0,,12.0,3.0,24.0,46.0,23.0,30.0,37.0,6.0,27.0
1076,2019-12-29,21.0,,3.0,8.0,27.0,65.0,7.0,12.0,28.0,2.0,20.0
1077,2019-12-30,21.0,,15.0,9.0,40.0,60.0,3.0,6.0,68.0,7.0,66.0
